Customer_ID,Age,Gender,Annual_Income,Policy_Type,Policy_Tenure,Premium_Amount,Vehicle_Type,Vehicle_Age,Previous_Claims,Accident_History,Annual_Mileage,Traffic_Violations,Occupation,Claim,Claim_Probability,Risk_Score,Risk_Level
100795,67,Female,113897082,Basic,6,3675059,Sedan,1,1,Yes,4365,0,Engineer,1,74.67,74.67,HIGH
100796,45,Male,163930927,Premium,7,6870704,Sedan,8,1,No,49427,1,Office Worker,0,4.33,4.33,LOW
100797,45,Male,168881729,Standard,6,1420091,Motorcycle,5,1,Yes,30338,1,Driver,1,88.0,88.0,HIGH
100798,54,Male,245618176,Basic,5,14262786,Pickup,2,0,Yes,6853,2,Engineer,1,72.67,72.67,HIGH
100799,58,Female,77420967,Standard,10,12687988,Motorcycle,8,0,No,7682,1,Business Owner,1,79.0,79.0,HIGH
100800,53,Male,164343547,Basic,5,1259201,Motorcycle,14,1,No,47159,2,Student,1,83.33,83.33,HIGH
100801,44,Male,169816157,Premium,9,12226947,Sedan,3,0,No,8960,0,Engineer,0,49.33,49.33,MEDIUM
100802,34,Female,243896138,Basic,8,5067520,Motorcycle,3,1,No,27727,1,Office Worker,1,58.67,58.67,MEDIUM
100803,26,Male,163692571,Standard,10,5725326,Sedan,7,0,No,27073,1,Business Owner,1,89.67,89.67,HIGH
100804,50,Male,177737899,Basic,4,2786936,Pickup,6,1,No,24541,0,Engineer,0,55.67,55.67,MEDIUM
100805,70,Female,200084363,Standard,4,13894405,Hatchback,14,0,No,22882,3,Student,1,76.33,76.33,HIGH
100806,37,Female,229113497,Standard,10,5333227,Sedan,15,1,No,48054,0,Driver,1,69.67,69.67,MEDIUM
100807,30,Female,194618124,Standard,5,11542374,SUV,6,0,No,4567,0,Driver,1,71.67,71.67,HIGH
100808,45,Female,48511930,Standard,3,1203474,Hatchback,9,1,No,27787,1,Driver,1,83.67,83.67,HIGH
100809,65,Male,224104446,Premium,8,8081580,Pickup,6,0,No,26053,1,Teacher,1,74.33,74.33,HIGH
100810,46,Male,28503548,Basic,7,1126745,Hatchback,9,2,No,29755,2,Business Owner,1,87.67,87.67,HIGH
100811,30,Female,51801589,Basic,5,8529131,Sedan,15,5,No,30799,1,Teacher,1,95.33,95.33,HIGH
100812,63,Female,233511707,Basic,10,9146837,Pickup,10,0,No,39959,2,Student,1,74.67,74.67,HIGH
100813,52,Male,222857145,Premium,3,2802572,SUV,15,3,Yes,12718,0,Student,1,91.67,91.67,HIGH
100814,23,Female,212134557,Standard,5,8320973,Sedan,4,1,No,26540,3,Engineer,1,79.67,79.67,HIGH
100815,35,Male,66535944,Standard,3,14038933,Sedan,14,1,No,28097,0,Driver,0,7.0,7.0,LOW
100816,68,Female,161487526,Standard,10,7666013,Pickup,6,1,Yes,25901,1,Business Owner,1,91.0,91.0,HIGH
100817,22,Male,163399454,Basic,5,4095039,Pickup,3,2,No,31522,2,Teacher,1,87.33,87.33,HIGH
100818,64,Female,162657017,Basic,1,12024555,Hatchback,15,2,No,40903,0,Teacher,1,80.0,80.0,HIGH
100819,42,Female,175404590,Basic,6,10762259,SUV,7,1,No,42519,2,Driver,1,64.0,64.0,MEDIUM
100820,19,Male,107932385,Standard,10,12085547,Hatchback,8,0,No,43977,2,Teacher,1,82.33,82.33,HIGH
100821,27,Female,241249590,Basic,4,9067034,Hatchback,12,1,No,14672,2,Driver,1,80.67,80.67,HIGH
100822,47,Male,142037912,Basic,4,1900794,Sedan,11,1,No,10174,1,Engineer,1,75.67,75.67,HIGH
100823,67,Male,44375691,Premium,8,2932457,Pickup,2,3,Yes,21103,0,Engineer,1,86.33,86.33,HIGH
100824,62,Male,126303168,Premium,2,2407539,Sedan,6,0,No,11061,1,Engineer,1,67.67,67.67,MEDIUM
100825,22,Male,112741878,Basic,4,7068735,SUV,11,1,No,23398,0,Office Worker,1,87.0,87.0,HIGH
100826,50,Male,157112661,Basic,2,11485566,Hatchback,9,1,No,35626,1,Office Worker,0,7.33,7.33,LOW
100827,18,Female,192596583,Basic,1,6346492,SUV,8,1,No,16265,2,Teacher,0,10.67,10.67,LOW
100828,35,Female,248045220,Standard,10,7255735,Pickup,0,4,No,36646,1,Business Owner,1,63.67,63.67,MEDIUM
100829,49,Male,246063278,Premium,3,5280424,Pickup,1,2,No,44553,2,Business Owner,1,61.33,61.33,MEDIUM
100830,64,Female,76267968,Basic,8,6098145,Motorcycle,15,0,No,48698,3,Engineer,1,78.33,78.33,HIGH
100831,66,Male,37275520,Basic,6,1877350,SUV,6,0,Yes,42040,4,Student,1,84.33,84.33,HIGH
100832,28,Female,80341816,Standard,7,9979496,Sedan,14,2,Yes,32472,1,Business Owner,1,79.67,79.67,HIGH
100833,38,Female,89990398,Standard,2,12051896,SUV,12,0,No,48510,0,Teacher,0,62.33,62.33,MEDIUM
100834,43,Female,30422569,Basic,6,6221227,Hatchback,1,2,Yes,20993,0,Office Worker,1,87.67,87.67,HIGH
100835,42,Female,225612533,Standard,8,9919716,Pickup,6,1,No,9714,0,Teacher,1,69.33,69.33,MEDIUM
100836,39,Male,122682857,Basic,8,14799285,Pickup,0,1,No,32767,0,Teacher,1,79.67,79.67,HIGH
100837,44,Male,72468948,Standard,4,1313678,SUV,14,0,No,40877,0,Office Worker,0,64.33,64.33,MEDIUM
100838,66,Female,60202256,Standard,6,2789087,SUV,2,0,No,21832,0,Driver,1,72.0,72.0,HIGH
100839,30,Female,84871253,Premium,5,12921671,SUV,14,0,No,15749,1,Engineer,1,79.33,79.33,HIGH
100840,50,Male,196156133,Standard,9,9035168,Hatchback,4,0,No,18888,0,Teacher,0,6.0,6.0,LOW
100841,51,Female,114696866,Premium,8,3442716,Hatchback,13,0,Yes,37904,2,Student,1,83.33,83.33,HIGH
100842,58,Male,189579308,Standard,2,2227103,Sedan,11,0,No,19020,0,Engineer,1,75.0,75.0,HIGH
100843,52,Male,213675279,Standard,7,10782816,SUV,13,1,Yes,42734,0,Office Worker,1,91.0,91.0,HIGH
100844,18,Male,240005191,Standard,7,11999556,Sedan,10,2,Yes,37821,1,Student,1,91.33,91.33,HIGH
100845,38,Female,168039165,Premium,1,7474961,Motorcycle,5,0,No,10763,2,Business Owner,1,70.0,70.0,HIGH
100846,65,Male,247418704,Premium,1,14903343,Hatchback,14,0,No,49000,1,Driver,1,76.67,76.67,HIGH
100847,23,Female,92342864,Basic,4,8426041,Pickup,12,2,Yes,35851,1,Teacher,1,84.0,84.0,HIGH
100848,45,Male,117596825,Premium,5,12224905,Motorcycle,8,2,No,19025,2,Office Worker,1,66.0,66.0,MEDIUM
100849,34,Female,158297804,Premium,4,1533885,Pickup,8,4,No,29015,2,Driver,1,84.33,84.33,HIGH
100850,22,Female,120298192,Standard,7,8400099,Motorcycle,2,1,Yes,18431,0,Teacher,1,81.67,81.67,HIGH
100851,48,Female,119879909,Basic,3,2791456,Sedan,13,3,No,22052,0,Teacher,1,94.33,94.33,HIGH
100852,22,Male,150383504,Premium,7,11999719,Sedan,7,0,No,40999,1,Engineer,1,76.0,76.0,HIGH
100853,55,Male,221858351,Premium,8,13795908,Hatchback,15,0,No,46179,0,Student,1,75.33,75.33,HIGH
100854,20,Female,216693389,Basic,6,6093409,Pickup,12,2,No,44658,1,Engineer,1,74.33,74.33,HIGH
100855,70,Female,187746796,Premium,6,13033815,Motorcycle,3,1,Yes,33992,1,Driver,1,84.0,84.0,HIGH
100856,40,Female,147014469,Basic,8,12519120,SUV,6,0,Yes,48585,1,Office Worker,1,83.67,83.67,HIGH
100857,54,Male,38693090,Basic,8,5606302,SUV,5,1,Yes,45058,0,Driver,1,89.67,89.67,HIGH
100858,70,Male,169906605,Standard,7,7867526,Hatchback,7,3,No,9572,3,Office Worker,1,90.0,90.0,HIGH
100859,54,Male,50732334,Standard,6,14048272,Pickup,15,2,Yes,38662,1,Driver,1,91.33,91.33,HIGH
100860,27,Male,87701639,Standard,6,11453339,SUV,5,1,Yes,39185,2,Engineer,1,84.67,84.67,HIGH
100861,27,Female,85011150,Basic,10,9050405,Hatchback,3,0,Yes,19632,0,Driver,0,5.0,5.0,LOW
100862,36,Female,72775541,Premium,6,9237180,Hatchback,1,2,No,10810,0,Business Owner,1,77.67,77.67,HIGH
100863,34,Male,76039740,Basic,8,3598677,Pickup,6,0,Yes,15674,1,Engineer,1,73.67,73.67,HIGH
100864,38,Male,66279258,Basic,1,8195918,SUV,10,1,No,45917,1,Driver,1,82.0,82.0,HIGH
100865,31,Female,160315724,Basic,5,10247076,SUV,14,0,No,10880,1,Driver,0,7.33,7.33,LOW
100866,26,Male,117874480,Standard,3,12831822,SUV,12,0,No,15650,2,Student,1,84.33,84.33,HIGH
100867,63,Male,135627230,Premium,8,6328625,Sedan,10,1,Yes,37883,0,Engineer,1,80.0,80.0,HIGH
100868,18,Male,96926775,Standard,6,12424241,SUV,3,1,Yes,42349,1,Student,1,75.67,75.67,HIGH
100869,68,Male,96967803,Premium,2,10671832,Motorcycle,12,0,No,41419,0,Engineer,1,72.0,72.0,HIGH
100870,62,Male,85422713,Basic,7,12649172,Sedan,8,0,No,4806,0,Office Worker,0,5.0,5.0,LOW
100871,30,Male,221542870,Standard,7,1106998,Sedan,8,1,No,43068,1,Engineer,1,80.33,80.33,HIGH
100872,21,Female,160601368,Standard,5,7341477,Sedan,6,1,Yes,27871,3,Engineer,1,80.67,80.67,HIGH
100873,18,Male,193286113,Standard,8,8802305,Sedan,4,0,Yes,45951,3,Driver,1,52.33,52.33,MEDIUM
100874,66,Male,165269593,Basic,5,5714714,Hatchback,2,0,No,8493,0,Business Owner,1,77.33,77.33,HIGH
100875,57,Female,188621892,Standard,1,6373552,Motorcycle,2,0,No,35548,3,Teacher,1,63.67,63.67,MEDIUM
100876,49,Female,165652051,Standard,9,9769311,Pickup,8,2,No,7650,1,Engineer,0,4.67,4.67,LOW
100877,51,Female,180558597,Standard,4,9193300,SUV,8,0,No,47835,1,Student,1,50.33,50.33,MEDIUM
100878,45,Male,150241914,Standard,2,7187459,Sedan,11,0,No,19225,2,Business Owner,1,56.33,56.33,MEDIUM
100879,48,Female,159903231,Basic,4,5939179,Pickup,12,1,No,48360,0,Engineer,1,70.67,70.67,HIGH
100880,25,Male,169529553,Standard,9,5618322,Hatchback,10,1,No,3792,1,Business Owner,1,86.0,86.0,HIGH
100881,56,Male,109223363,Basic,2,12218881,Pickup,15,1,No,32803,1,Office Worker,1,80.33,80.33,HIGH
100882,43,Male,142051917,Premium,4,12087065,Sedan,3,3,No,36857,2,Business Owner,1,79.67,79.67,HIGH
100883,51,Female,163995149,Standard,2,10917153,Motorcycle,10,1,No,23881,1,Office Worker,1,78.33,78.33,HIGH
100884,20,Female,50557004,Basic,5,10099790,Pickup,0,1,No,36557,0,Business Owner,1,57.67,57.67,MEDIUM
100885,67,Female,181691334,Premium,3,7656289,Sedan,12,1,No,7194,1,Business Owner,1,81.33,81.33,HIGH
100886,29,Female,208253375,Standard,10,9468899,Sedan,9,3,Yes,15558,3,Student,1,73.0,73.0,HIGH
100887,18,Female,246803051,Basic,2,5022610,SUV,4,1,No,29374,1,Teacher,1,81.33,81.33,HIGH
100888,61,Male,77829582,Standard,9,2739528,SUV,13,2,No,23841,1,Student,0,8.67,8.67,LOW
100889,22,Male,241018962,Basic,5,5774598,Motorcycle,15,0,No,16475,1,Driver,1,82.0,82.0,HIGH
100890,47,Male,126241406,Premium,10,11380957,SUV,15,2,Yes,9671,0,Business Owner,1,82.67,82.67,HIGH
100891,47,Male,29218346,Premium,5,10017164,Motorcycle,7,0,No,34764,0,Office Worker,0,6.0,6.0,LOW
100892,34,Female,214151982,Premium,1,12846618,Hatchback,9,2,Yes,8961,0,Business Owner,1,85.33,85.33,HIGH
100893,65,Female,182959147,Standard,6,12072446,Hatchback,14,2,No,47816,0,Engineer,1,86.33,86.33,HIGH
100894,64,Male,50061794,Standard,7,1221163,SUV,14,2,No,8155,1,Office Worker,1,81.67,81.67,HIGH
100895,40,Female,86431120,Standard,1,7086540,Hatchback,3,0,Yes,36081,2,Engineer,1,74.0,74.0,HIGH
100896,32,Female,124797410,Basic,9,2897678,Pickup,9,1,Yes,3232,0,Driver,1,72.67,72.67,HIGH
100897,54,Male,206102482,Standard,8,12659949,Pickup,9,2,No,12221,0,Engineer,0,56.0,56.0,MEDIUM
100898,38,Male,213893075,Standard,8,11587831,Pickup,3,0,Yes,47566,1,Driver,1,52.0,52.0,MEDIUM
100899,31,Female,242597539,Basic,7,4650824,Hatchback,12,2,No,27233,1,Driver,0,13.33,13.33,LOW
100900,19,Female,146151391,Standard,5,9499180,Pickup,11,2,No,5711,1,Driver,1,87.67,87.67,HIGH
100901,28,Male,36524217,Premium,3,11624757,Motorcycle,13,0,Yes,15531,0,Engineer,1,79.0,79.0,HIGH
100902,68,Male,115812847,Premium,9,7032419,Sedan,8,2,No,13480,2,Driver,1,86.33,86.33,HIGH
100903,56,Male,225943659,Basic,7,7377844,SUV,14,0,Yes,43708,1,Driver,1,85.67,85.67,HIGH
100904,55,Female,34324391,Basic,10,12105767,Motorcycle,8,2,No,15191,1,Student,0,64.0,64.0,MEDIUM
100905,51,Male,55717847,Basic,10,7056929,Pickup,6,2,No,5122,0,Teacher,0,71.67,71.67,HIGH
100906,55,Male,236875132,Premium,8,6030811,Sedan,9,0,No,6779,0,Business Owner,1,73.0,73.0,HIGH
100907,67,Female,27906492,Basic,6,10197671,SUV,7,2,No,8654,3,Driver,1,75.67,75.67,HIGH
100908,51,Female,129197446,Standard,5,5841712,Motorcycle,11,0,No,48142,1,Office Worker,0,8.67,8.67,LOW
100909,35,Female,47919530,Basic,8,7801256,SUV,11,1,Yes,14169,0,Office Worker,1,79.0,79.0,HIGH
100910,47,Female,131349617,Standard,3,1401099,Hatchback,3,0,No,4172,1,Student,0,5.33,5.33,LOW
100911,32,Female,211291264,Standard,7,5082940,Pickup,7,0,No,10317,0,Engineer,0,5.0,5.0,LOW
100912,44,Male,53412258,Standard,2,8910541,Motorcycle,13,2,No,3159,1,Engineer,1,85.33,85.33,HIGH
100913,68,Male,207096671,Basic,3,2196845,Motorcycle,5,1,Yes,5129,1,Engineer,1,85.33,85.33,HIGH
100914,51,Female,25122019,Standard,2,2987214,Sedan,15,2,No,22462,3,Driver,1,87.0,87.0,HIGH
100915,69,Female,188949708,Basic,5,8708098,Sedan,12,0,Yes,21613,1,Teacher,1,84.33,84.33,HIGH
100916,55,Female,160983045,Standard,7,7325006,Sedan,15,1,No,5917,2,Teacher,0,10.67,10.67,LOW
100917,50,Female,243282809,Premium,10,9665394,SUV,2,1,No,22397,1,Engineer,1,63.0,63.0,MEDIUM
100918,41,Female,187276479,Basic,10,5083671,Pickup,6,3,No,29125,0,Engineer,1,80.33,80.33,HIGH
100919,32,Male,167420365,Premium,1,5161011,SUV,2,3,Yes,48533,1,Business Owner,1,80.33,80.33,HIGH
100920,47,Male,145686500,Standard,10,12116141,Pickup,10,0,No,9326,1,Teacher,1,79.33,79.33,HIGH
100921,59,Male,57676719,Basic,9,9806407,Motorcycle,15,3,Yes,37347,3,Driver,1,93.0,93.0,HIGH
100922,68,Male,151513614,Standard,1,14892676,SUV,6,1,No,17349,2,Driver,0,9.0,9.0,LOW
100923,34,Female,112013102,Basic,1,4763901,SUV,4,1,Yes,37728,0,Office Worker,0,5.33,5.33,LOW
100924,22,Male,188231741,Standard,10,5798130,SUV,3,0,No,33792,3,Office Worker,1,83.67,83.67,HIGH
100925,46,Female,161634554,Standard,8,5518462,Hatchback,2,0,No,10902,1,Business Owner,0,6.67,6.67,LOW
100926,21,Female,150220559,Basic,6,3903107,Pickup,7,1,No,17033,2,Student,1,84.67,84.67,HIGH
100927,27,Female,88574747,Standard,6,13955341,Pickup,3,0,Yes,39612,0,Driver,0,4.33,4.33,LOW
100928,34,Male,163508175,Premium,9,8017359,SUV,7,1,No,40465,1,Office Worker,0,6.0,6.0,LOW
100929,27,Female,205024509,Premium,4,14213079,Hatchback,9,2,No,38158,3,Engineer,1,85.33,85.33,HIGH
100930,34,Male,159362499,Standard,8,5284933,SUV,2,3,No,37187,2,Driver,0,10.33,10.33,LOW
100931,37,Male,214764012,Premium,4,7278262,Pickup,9,1,Yes,6917,1,Driver,0,9.67,9.67,LOW
100932,41,Female,164967321,Standard,2,13042040,Motorcycle,12,4,No,31411,0,Driver,1,87.0,87.0,HIGH
100933,22,Female,210558299,Standard,8,3436126,Hatchback,8,0,No,17206,0,Teacher,1,68.0,68.0,MEDIUM
100934,51,Female,103495583,Premium,7,10744866,Hatchback,5,0,No,15620,2,Office Worker,1,71.33,71.33,HIGH
100935,23,Male,43598124,Standard,4,11795214,SUV,14,2,No,14822,1,Business Owner,1,87.0,87.0,HIGH
100936,70,Female,122129665,Standard,9,2163842,Motorcycle,15,2,No,40710,0,Office Worker,1,80.0,80.0,HIGH
100937,19,Male,167717698,Standard,9,6431242,Pickup,4,2,No,11354,0,Engineer,1,78.0,78.0,HIGH
100938,30,Female,213465909,Premium,8,5641154,Sedan,4,1,Yes,27691,2,Engineer,0,7.0,7.0,LOW
100939,60,Female,47311047,Premium,1,3896283,Pickup,12,1,No,26954,0,Student,1,86.0,86.0,HIGH
100940,60,Male,35425111,Standard,7,14862729,Pickup,2,1,No,8198,0,Office Worker,1,46.33,46.33,MEDIUM
100941,65,Male,158893902,Basic,5,14882737,Motorcycle,1,1,Yes,29046,2,Office Worker,1,86.33,86.33,HIGH
100942,28,Male,213919978,Standard,7,5273487,Hatchback,5,0,No,25386,0,Student,1,57.67,57.67,MEDIUM
100943,68,Male,78012638,Standard,9,9448890,Pickup,10,3,No,14271,1,Student,1,85.67,85.67,HIGH
100944,64,Male,113553672,Basic,2,11544009,Hatchback,0,0,Yes,24526,1,Driver,1,51.33,51.33,MEDIUM
100945,40,Male,27362854,Standard,4,6805344,Motorcycle,14,0,Yes,46798,0,Driver,1,85.33,85.33,HIGH
100946,33,Female,166501996,Standard,4,14115363,Motorcycle,14,2,No,28257,1,Engineer,1,94.33,94.33,HIGH
100947,48,Female,128072705,Basic,2,1123844,SUV,13,2,Yes,11860,1,Business Owner,1,73.33,73.33,HIGH
100948,28,Male,73025351,Basic,3,7658187,Sedan,6,4,Yes,29645,0,Engineer,1,90.67,90.67,HIGH
100949,33,Female,240669318,Basic,8,14338552,Motorcycle,14,4,No,27189,1,Teacher,1,87.67,87.67,HIGH
100950,25,Male,141450155,Premium,9,3431275,Motorcycle,4,2,No,18762,0,Office Worker,0,66.0,66.0,MEDIUM
100951,21,Female,202899890,Basic,6,7894604,Hatchback,3,1,No,3968,0,Business Owner,1,81.67,81.67,HIGH
100952,57,Female,44828838,Basic,10,14783703,Motorcycle,8,1,No,8800,4,Driver,1,82.33,82.33,HIGH
100953,21,Male,69729321,Standard,2,11460587,Pickup,9,0,No,27229,2,Student,1,80.33,80.33,HIGH
100954,42,Male,42552508,Basic,2,4937080,SUV,15,2,No,34049,3,Student,1,90.33,90.33,HIGH
100955,20,Male,45704568,Basic,7,7276959,SUV,0,2,No,32717,1,Engineer,1,68.67,68.67,MEDIUM
100956,49,Female,178328591,Basic,8,9382863,Pickup,10,1,Yes,24767,2,Office Worker,1,86.67,86.67,HIGH
100957,20,Male,146163746,Standard,8,3921580,Motorcycle,14,2,Yes,10470,0,Office Worker,1,85.0,85.0,HIGH
100958,44,Female,149013341,Standard,6,8744996,Sedan,3,0,No,7819,3,Student,1,71.33,71.33,HIGH
100959,46,Male,35298825,Standard,10,7647671,Motorcycle,15,1,No,39003,0,Engineer,1,83.33,83.33,HIGH
100960,49,Female,34989349,Standard,8,8200622,SUV,2,1,Yes,24639,0,Teacher,1,82.33,82.33,HIGH
100961,67,Female,159406801,Premium,1,5650699,Sedan,5,1,Yes,7300,0,Engineer,1,79.33,79.33,HIGH
100962,68,Male,209908657,Standard,9,8392788,Hatchback,4,0,No,49935,0,Driver,1,67.33,67.33,MEDIUM
100963,36,Female,157988788,Basic,1,7079547,Hatchback,6,1,Yes,26793,1,Driver,1,83.0,83.0,HIGH
100964,38,Female,124762598,Basic,3,11878996,Motorcycle,12,2,No,14071,0,Driver,1,79.0,79.0,HIGH
100965,22,Male,213963387,Standard,9,10300842,Motorcycle,0,1,Yes,6998,1,Teacher,0,6.0,6.0,LOW
100966,35,Female,52504225,Standard,5,5176116,Sedan,12,0,Yes,44750,0,Business Owner,1,82.67,82.67,HIGH
100967,45,Male,76417258,Basic,9,13581960,Sedan,4,2,No,8180,1,Engineer,1,84.33,84.33,HIGH
100968,59,Male,104863165,Standard,9,4024320,Motorcycle,13,0,No,15752,3,Engineer,1,80.33,80.33,HIGH
100969,39,Male,117068012,Basic,6,12295417,SUV,1,2,No,33513,0,Teacher,1,78.67,78.67,HIGH
100970,38,Male,166970070,Standard,1,3296397,Hatchback,1,2,No,41189,1,Driver,1,82.0,82.0,HIGH
100971,23,Female,112744964,Standard,10,2547840,Sedan,10,0,No,20879,1,Student,0,9.0,9.0,LOW
100972,18,Female,59613597,Basic,7,10522517,SUV,14,1,No,27362,4,Driver,1,88.33,88.33,HIGH
100973,22,Female,198072261,Standard,6,13229921,Motorcycle,10,2,No,49686,1,Business Owner,1,94.67,94.67,HIGH
100974,58,Male,49373175,Basic,9,13855863,Pickup,1,2,No,17316,5,Teacher,1,84.67,84.67,HIGH
100975,29,Female,163151545,Standard,7,2000778,Sedan,8,1,Yes,30644,4,Student,1,89.33,89.33,HIGH
100976,43,Female,238221372,Basic,4,14301437,Pickup,9,2,No,13899,0,Engineer,1,81.67,81.67,HIGH
100977,63,Male,218763947,Premium,7,12260933,SUV,2,4,No,48967,0,Business Owner,0,7.67,7.67,LOW
100978,51,Male,42353731,Basic,2,3998277,Hatchback,3,0,Yes,27525,0,Business Owner,1,76.0,76.0,HIGH
100979,66,Female,102859932,Premium,6,9904851,SUV,14,1,Yes,8378,1,Teacher,1,83.33,83.33,HIGH
100980,31,Male,197059542,Standard,6,8188884,Hatchback,4,2,No,5577,1,Student,1,80.33,80.33,HIGH
100981,43,Male,27050053,Standard,2,6738753,SUV,13,2,No,24690,1,Driver,1,89.0,89.0,HIGH
100982,62,Male,30021983,Basic,4,9927961,Sedan,3,2,Yes,43901,1,Driver,1,86.0,86.0,HIGH
100983,44,Male,161203409,Premium,8,7639070,Sedan,3,0,Yes,37003,2,Office Worker,1,78.67,78.67,HIGH
100984,26,Female,224804327,Basic,8,3111577,Pickup,4,0,No,18641,1,Student,1,81.67,81.67,HIGH
100985,43,Male,228888505,Basic,8,3896695,SUV,9,1,No,6659,1,Driver,1,80.33,80.33,HIGH
100986,64,Male,85539487,Standard,8,6414751,SUV,15,1,Yes,14847,1,Business Owner,1,89.67,89.67,HIGH
100987,39,Male,129731080,Basic,1,7869001,Pickup,14,2,No,24752,3,Teacher,1,89.33,89.33,HIGH
100988,64,Male,139173129,Basic,2,5056150,Motorcycle,8,1,Yes,19440,0,Driver,1,86.67,86.67,HIGH
100989,47,Male,70278419,Premium,4,6959417,SUV,11,1,No,13084,2,Teacher,1,60.33,60.33,MEDIUM
100990,60,Male,143989829,Premium,9,2962821,SUV,8,4,No,10472,2,Driver,1,87.67,87.67,HIGH
100991,65,Male,79594159,Standard,3,3440342,SUV,13,1,No,21953,4,Teacher,0,9.0,9.0,LOW
100992,34,Male,65180087,Premium,6,14407195,Motorcycle,13,0,No,23464,1,Business Owner,1,77.67,77.67,HIGH
100993,43,Female,193660858,Standard,7,6775984,Sedan,5,1,Yes,25761,1,Student,1,92.33,92.33,HIGH
100994,53,Male,119483266,Basic,8,6713949,Pickup,10,1,No,21332,0,Office Worker,1,59.0,59.0,MEDIUM
100995,18,Female,93668521,Standard,7,9390783,Motorcycle,11,1,Yes,19606,0,Teacher,1,87.33,87.33,HIGH
100996,25,Male,52397770,Standard,3,10710669,Hatchback,13,1,No,45599,1,Driver,1,76.67,76.67,HIGH
100997,66,Male,133860202,Premium,6,3947492,Hatchback,2,0,No,31998,0,Teacher,1,78.33,78.33,HIGH
100998,52,Male,200469968,Basic,5,13215350,Motorcycle,5,2,No,40985,4,Teacher,1,65.0,65.0,MEDIUM
100999,69,Male,64492703,Standard,10,12988447,Motorcycle,9,0,No,16537,2,Driver,0,6.67,6.67,LOW
101000,32,Female,146320835,Basic,4,13118320,Sedan,3,1,Yes,45717,1,Driver,1,67.0,67.0,MEDIUM
101001,64,Male,75877374,Basic,1,3286113,Hatchback,2,2,No,12027,0,Student,0,7.67,7.67,LOW
101002,39,Male,111566339,Basic,7,13928171,Pickup,5,1,Yes,5536,1,Business Owner,1,84.33,84.33,HIGH
101003,31,Female,224273296,Premium,8,11778098,SUV,14,3,No,5525,1,Business Owner,1,91.0,91.0,HIGH
101004,43,Female,200538984,Premium,2,14010965,SUV,10,1,Yes,12176,2,Business Owner,1,85.67,85.67,HIGH
101005,45,Male,125443090,Standard,7,4607838,Sedan,5,2,Yes,20741,0,Business Owner,1,87.33,87.33,HIGH
101006,40,Female,168048580,Standard,6,12618694,Sedan,1,1,Yes,7887,0,Business Owner,1,77.33,77.33,HIGH
101007,31,Female,216949215,Basic,5,12899028,Hatchback,8,3,No,27106,1,Business Owner,1,90.33,90.33,HIGH
101008,41,Female,222968597,Basic,4,9015119,Pickup,7,2,Yes,17847,1,Driver,1,76.67,76.67,HIGH
101009,19,Male,59045431,Basic,2,1558867,Pickup,5,3,No,14252,1,Driver,1,87.0,87.0,HIGH
101010,62,Male,38200674,Standard,10,6339434,Motorcycle,0,1,Yes,7477,1,Business Owner,1,79.67,79.67,HIGH
101011,43,Male,64755285,Standard,6,3769067,Sedan,11,1,Yes,20755,1,Business Owner,1,83.0,83.0,HIGH
101012,31,Female,56802560,Standard,5,7865521,SUV,1,4,No,22608,0,Student,0,6.33,6.33,LOW
101013,68,Male,133285907,Basic,2,6642002,SUV,14,0,No,19095,0,Teacher,1,76.0,76.0,HIGH
101014,24,Female,56148181,Basic,10,1040751,Hatchback,3,1,Yes,9104,2,Student,1,84.33,84.33,HIGH
101015,20,Male,168013743,Basic,7,2249247,SUV,6,1,Yes,36910,0,Engineer,1,87.33,87.33,HIGH
101016,64,Male,93412170,Standard,6,6351630,Pickup,8,2,No,23693,0,Driver,1,86.33,86.33,HIGH
101017,40,Female,97598476,Premium,9,12608516,Pickup,9,0,No,32403,0,Business Owner,1,45.0,45.0,MEDIUM
101018,63,Male,154661929,Standard,10,8054730,Sedan,4,1,No,15726,0,Teacher,1,75.33,75.33,HIGH
101019,60,Female,135679554,Premium,5,13787662,Hatchback,9,1,Yes,9898,0,Driver,1,86.33,86.33,HIGH
101020,64,Female,201217403,Standard,9,4179249,SUV,1,2,No,20972,0,Engineer,0,5.67,5.67,LOW
101021,62,Male,40599691,Standard,9,12021612,Sedan,14,3,Yes,47945,1,Student,0,8.33,8.33,LOW
101022,35,Female,173202070,Basic,1,10018051,Motorcycle,12,0,No,48684,1,Engineer,0,53.67,53.67,MEDIUM
101023,55,Male,120137037,Premium,5,1988144,Motorcycle,10,0,No,45430,1,Office Worker,0,54.33,54.33,MEDIUM
101024,52,Male,27343136,Standard,9,7711971,SUV,10,1,No,47874,0,Student,1,82.33,82.33,HIGH
101025,68,Female,29422888,Basic,7,10428143,SUV,10,2,No,15682,3,Driver,1,86.0,86.0,HIGH
101026,32,Male,70507400,Standard,6,6684054,SUV,0,0,No,7342,2,Student,0,49.67,49.67,MEDIUM
101027,42,Female,38710025,Standard,6,3284302,Pickup,9,1,Yes,6362,1,Engineer,1,87.67,87.67,HIGH
101028,54,Male,77052092,Standard,7,12885227,SUV,13,1,Yes,17583,1,Business Owner,1,92.33,92.33,HIGH
101029,45,Male,176080110,Premium,1,1797634,Motorcycle,12,0,No,37404,0,Teacher,0,65.67,65.67,MEDIUM
